Description,Price,Rating,ReviewCount,url
"AOC CU34G2X 34 inch Curved Frameless Gaming Monitor, Ultrawide QHD 3440x1440, VA Panel, 1ms 144Hz FreeSync, 3-yr Zero Dead Pixels",$608.11,4.5 out of 5 stars,"23,556",https://www.amazon.ca/AOC-CU34G2X-Frameless-Immersive-Adjustable/dp/B07ZB2TNZZ/ref=sr_1_26?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-26
"LG UltraGear 34GP83A-B 34 Inch 21:9 Curved QHD (3440 x 1440) 1ms Nano IPS Gaming Monitor with 160Hz and G-SYNC Compatibility, Black",$999.98,4.4 out of 5 stars,"1,538",https://www.amazon.ca/LG-UltraGear-34GP83A-B-Adaptive-Sync-Compatible/dp/B08DWD38VX/ref=sr_1_27?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-27
Asus ROG Strix XG49VQ 49â€ Curved Gaming FreeSync Monitor 144Hz Dual Full HD HDR Eye Care with DP HDMI Black,"$1,199.99",4.4 out of 5 stars,662,https://www.amazon.ca/XG49VQ-Curved-Gaming-FreeSync-Monitor/dp/B07PZR2YY4/ref=sr_1_28?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-28
"LG UltraGear 34GN850-B 34 Inch 21:9 Curved 144Hz 1ms Adaptive-Sync G-Sync Compatible Nano IPS Gaming Monitor, Black",$798.98,4.5 out of 5 stars,638,https://www.amazon.ca/LG-UltraGear-34GN850-B-Adaptive-Sync-Compatible/dp/B086XLLG28/ref=sr_1_29?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-29
"Sceptre 35 Inch Curved UltraWide 21: 9 LED Creative Monitor QHD 3440x1440 Frameless AMD Freesync HDMI DisplayPort Up to 100Hz, Machine Black 2020 (C355W-3440UN)",$605.32,4.5 out of 5 stars,"3,458",https://www.amazon.ca/Sceptre-C355W-3440UN-Super-Curved-Ultrawide/dp/B0812DKDD9/ref=sr_1_30?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-30
"LG UltraWide 38WN95C Monitor with 1ms 144 Hz 38 Inch 21:9 IPS QHD+ Display, AMD Freesync G-Sync Compatible, Multitasking and Gaming, White","$1,499.99",4.1 out of 5 stars,170,https://www.amazon.ca/LG-38WN95C-W-Inch-Curved-Connectivity/dp/B0892MHG9H/ref=sr_1_31?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-31
"Lenovo G34w-10 34-Inch WQHD Curved Gaming Monitor, 21:9 Ultra-Wide, 3 Side NearEdgeless, AMD FreeSync, 144Hz, HDMI, DP, Adjustable Stand, VESA",$537.12,4.3 out of 5 stars,507,https://www.amazon.ca/Lenovo-G34w-10-34-Inch-Curved-Monitor/dp/B084R2XYM9/ref=sr_1_32?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-32
"LG UltraWide 34WP65C-B 34 Inch 21:9 Curved FreeSync 1ms 160 Hz WQHD(3440 x 1440) Gaming Monitor, Black",$649.99,4.5 out of 5 stars,341,https://www.amazon.ca/LG-UltraWide-34WP65C-B-34-21/dp/B093TB6HZH/ref=sr_1_33?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-33
ViewSonic VX3418-2KPC 34 Inch 21:9 UltraWide WQHD 1440p 144Hz 1ms Curved Gaming Monitor with Adaptive-Sync Eye Care HDMI and Display Port,$507.49,4.5 out of 5 stars,714,https://www.amazon.ca/ViewSonic-VX3418-2KPC-Inch-UltraWide-Adaptive-Sync/dp/B08ZT31QCN/ref=sr_1_34?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-34
"LG UltraWide 49WL95C-WY Monitor, 49 Inch 32:9 Dual WQHD 5ms 60Hz IPS Ultrawide Curved Display, Black","$1,699.99",3.7 out of 5 stars,12,https://www.amazon.ca/LG-UltraWide-49WL95C-WY-Monitor-Inch/dp/B09QD21693/ref=sr_1_35?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-35
"LG UltraWide 34WL750-B 34 Inch 21:9 WQHD 5ms 60Hz IPS 3-Side Virtually Borderless Monitor, AMD FreeSync, Black",$729.99,4.5 out of 5 stars,37,https://www.amazon.ca/LG-UltraWide-34WL75C-B-Curved-Borderless/dp/B07YNX7RQJ/ref=sr_1_36?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-36
HKC 34-inch Curved 4K (3440x1440p) 21:9 Ultrawide 144Hz Refresh Office Computer Monitor DP HDMI Cable,$439.99,1.0 out of 5 stars,2,https://www.amazon.ca/HKC-34-inch-Curved-3440x1440p-Ultrawide/dp/B097B3NK3X/ref=sr_1_37?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-37
"Dell Curved Gaming Monitor 34 Inch Curved Monitor with 144Hz Refresh Rate, WQHD (3440 x 1440) Display, Black - S3422DWG",$665.27,4.6 out of 5 stars,655,https://www.amazon.ca/Dell-S3422DWG-Curvature-Grey-Grey/dp/B095X7RV77/ref=sr_1_38?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-38
HKC 34-inch 144Hz Curved 21:9 Ultrawide 4K (3440x1440p) 1500R Free-Sync Frameless Gaming Monitor DP HDMI Cable,$599.99,3.9 out of 5 stars,214,https://www.amazon.ca/HKC-34-21-UltraWide-3440x1440p/dp/B07H2DGHDM/ref=sr_1_39?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-39
"SAMSUNG 34-Inch SJ55W Ultrawide Gaming Monitor (LS34J550WQNXZA) – 75Hz Refresh, WQHD Computer Monitor, 3440 x 1440p Resolution, 4ms Response, FreeSync, Split Screen, HDMI, Black",$505.49,4.4 out of 5 stars,"1,693",https://www.amazon.ca/Samsung-LS34J550WQNXZA-34-21-Monitor/dp/B07FBS36W2/ref=sr_1_40?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-40
"LG UltraWide 34WL85C-B 34 Inch WQHD 5ms 60Hz 3-Side Borderless Design Curved Monitor, Black",$907.74,4.6 out of 5 stars,141,https://www.amazon.ca/LG-34WL85C-B-UltraWide-Curved-Monitor/dp/B07N97DB99/ref=sr_1_41?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-41
"LG UltraWide 38WP85C-W 38 Inch WQHD (3840x1600) 5ms 60Hz Curved Monitor, USB-C, White with Stand Silver","$1,649.99",4.7 out of 5 stars,20,https://www.amazon.ca/LG-UltraWide-38WP85C-W-3840x1600-Monitor/dp/B09BP1P4BG/ref=sr_1_43?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-43
MSI Full HD Rapid-IPS 1ms 2560 x 1080 Ultra Wide 200Hz Refresh Rate HDR Ready G-Sync Compatible 30” Gaming Monitor (Optix MAG301RF),$438.98,4.5 out of 5 stars,171,https://www.amazon.ca/MSI-Rapid-IPS-Compatible-Optix-MAG301RF/dp/B096HVSTLG/ref=sr_1_45?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-45
"LG 34WK95U-W 34&quot;UltraWide 5K Nano IPS LED Monitor with Built-In Speakers, 5120x2160","$1,881.65",4.0 out of 5 stars,89,https://www.amazon.ca/34-21-UltraWide-5K-Nano/dp/B07FT8ZBMR/ref=sr_1_46?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-46
"Asus VP348QGL 34” Ultra-Wide Freesync HDR Gaming Monitor 75Hz 1440P Eye Care DisplayPort HDMI,Black",$672.32,4.6 out of 5 stars,588,https://www.amazon.ca/Asus-VP348QGL-Ultra-Wide-Freesync-DisplayPort/dp/B07WYC3FY4/ref=sr_1_47?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-47
"Acer Nitro XZ342CK Pbmiiphx 34"" 1500R Curved WQHD (3440 x 1440) VA Gaming Monitor with AMD Radeon FREESYNC, VESA Certified DisplayHDR400, 95% sRGB, 144Hz, 1ms VRB (Display Port & 2 x HDMI 2.0 Ports)",$625.58,4.4 out of 5 stars,"1,393",https://www.amazon.ca/Acer-XZ342CK-Pbmiiphx-Certified-DisplayHDR400/dp/B08BW3XS12/ref=sr_1_50?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-50
"Samsung Monitor T55 32 Inch |32"" Curved Monitor (LC32T550FDNXZA) - Curved, 1000R, 1080P, 4ms, AMD Freesync, HDMI, DP",$248.00,4.5 out of 5 stars,"5,420",https://www.amazon.ca/Samsung-Monitor-Inch-Curved-LC32T550FDNXZA/dp/B086VR4QR4/ref=sr_1_51?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-51
"ViewSonic VP3881A 38-Inch IPS WQHD+ Curved Ultrawide Monitor with ColorPro 100% sRGB Rec 709, Eye Care, HDR10 Support, USB C, HDMI, USB, DisplayPort for Professional Home and Office Black","$2,294.01",4.6 out of 5 stars,643,https://www.amazon.ca/ViewSonic-VP3881A-Ultrawide-DisplayPort-Professional/dp/B09HLDCWW8/ref=sr_1_52?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-52
"SAMSUNG 49"" S95UA Super Ultrawide Dual QHD Monitor, 4ms, QLED, HDR400, USB-C, USB Hub, 120Hz, Height Adjustable Stand, (LS49A950UINXZA) 2022, Charcoal Black","$1,626.58",4.2 out of 5 stars,34,https://www.amazon.ca/SAMSUNG-Ultrawide-Adjustable-LS49A950UINXZA-Charcoal/dp/B09YJ4QZR3/ref=sr_1_53?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-53
LG 49WL95C-W 49-Inch Curved 32: 9 Ultrawide Dqhd IPS Multitasking Monitor with HDR10 and USB Type-C,"$2,229.02",4.3 out of 5 stars,409,https://www.amazon.ca/LG-49WL95C-W-49-Inch-Curved-Ultrawide/dp/B07PJQKLTW/ref=sr_1_54?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-54
"ASUS ROG Strix 34” Ultra-Wide Gaming Monitor (XG349C) - UWQHD (3440 x 1440), 180Hz, 1ms, Extreme Low Motion Blur Sync, 135% sRGB, G-Sync Compatible, DisplayHDR 400, Eye Care, USB-C, DisplayPort, HDMI","$1,169.99",4.5 out of 5 stars,87,https://www.amazon.ca/Strix-Ultra-Wide-Gaming-Monitor-XG349C/dp/B0966ZFKJK/ref=sr_1_55?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-55
"Sceptre IPS 29"" 21"" 9 UltraWide Monitor 2560 x 1080 75Hz HDMI DisplayPort 119% sRGB 300 Lux, Build-in Speakers Machine Black 2021 (E300W-FUS)",$357.99,4.7 out of 5 stars,28,https://www.amazon.ca/Sceptre-Technologies-Inc-DisplayPort-E300W-FUS/dp/B09FNXHYCX/ref=sr_1_56?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008786&sprefix=office+desk%2Caps%2C79&sr=8-56
"ViewSonic Omni VX2718-PC-MHD 27 Inch Curved 1080p 1ms 165Hz Gaming Monitor with Adaptive Sync, Eye Care, HDMI and Display Port",$244.47,4.5 out of 5 stars,714,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MTo3MzQyMzQwNDU3MDY2OTcyOjE2NjEwMDg3ODY6c3BfYnRmOjIwMDAzNjk3NDAxMDg5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FViewSonic-VX2718-PC-MHD-Monitor-Adaptive-Sync-Frameless%2Fdp%2FB08DLBDKBQ%2Fref%3Dsr_1_57_sspa%3Fcrid%3DKQWQ1T01TXQ2%26keywords%3Dultrawide%2Bmonitor%26qid%3D1661008786%26sprefix%3Doffice%2Bdesk%252Caps%252C79%26sr%3D8-57-spons%26psc%3D1
"ViewSonic Elite XG240R 24 Inch 1080p 1ms 144Hz RGB Gaming Monitor with FreeSync Premium Eye Care Advanced for Esports, Black",$253.18,4.5 out of 5 stars,272,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MTo3MzQyMzQwNDU3MDY2OTcyOjE2NjEwMDg3ODY6c3BfYnRmOjIwMDAzNjk2ODA4NTA5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FViewSonic-XG240R-FreeSync-Advanced-Ergonomics%2Fdp%2FB07L53SFGG%2Fref%3Dsr_1_58_sspa%3Fcrid%3DKQWQ1T01TXQ2%26keywords%3Dultrawide%2Bmonitor%26qid%3D1661008786%26sprefix%3Doffice%2Bdesk%252Caps%252C79%26sr%3D8-58-spons%26psc%3D1
"KOORUI 24 inch Computer Monitor, IPS FHD 1080p LED Desktop Monitor, 75Hz Ultra-Thin Bezel/Eye Care/HDMI VGA Ports Business Monitor for PC, Black",$159.99,4.5 out of 5 stars,214,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MTo3MzQyMzQwNDU3MDY2OTcyOjE2NjEwMDg3ODY6c3BfYnRmOjIwMDA2NjY0NzE1NTI5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FKOORUI-Computer-Monitor-Ultra-Thin-Business%2Fdp%2FB09FLD6XK9%2Fref%3Dsr_1_59_sspa%3Fcrid%3DKQWQ1T01TXQ2%26keywords%3Dultrawide%2Bmonitor%26qid%3D1661008786%26sprefix%3Doffice%2Bdesk%252Caps%252C79%26sr%3D8-59-spons%26psc%3D1
"KOORUI 24 Inch Business Computer Monitor Full HD 1920 x 1080p VA Display 75Hz 3000:1 Contrast Ratio with HDMI, VGA, Frameless, 75 x 75 mm VESA Mountable, Ergonomic Tilt, Black",$135.99,4.5 out of 5 stars,291,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MTo3MzQyMzQwNDU3MDY2OTcyOjE2NjEwMDg3ODY6c3BfYnRmOjIwMDA3NTMwOTM5MjE5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FKOORUI-Business-Computer-Monitor-Display%2Fdp%2FB09VD9P2Q3%2Fref%3Dsr_1_60_sspa%3Fcrid%3DKQWQ1T01TXQ2%26keywords%3Dultrawide%2Bmonitor%26qid%3D1661008786%26sprefix%3Doffice%2Bdesk%252Caps%252C79%26sr%3D8-60-spons%26psc%3D1
"SAMSUNG Odyssey QHD 32-Inch Gaming Monitor, 2560*1440, 165Hz, G-Sync & FreeSync, HDR10 (LS32AG500PNXZA)",$398.00,4.3 out of 5 stars,"14,128",https://www.amazon.ca/sspa/click?ie=UTF8&spc=MTozMjA5NzYxMzQyNjg4NTIyOjE2NjEwMDg3ODg6c3BfYXRmOjIwMDA1NDU2MDYzMzU5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&url=%2FSAMSUNG-Odyssey-32-Inch-FreeSync-LS32AG500PNXZA%2Fdp%2FB09Q7NC1RW%2Fref%3Dsr_1_1_sspa%3Fcrid%3DKQWQ1T01TXQ2%26keywords%3Dultrawide%2Bmonitor%26qid%3D1661008788%26sprefix%3Doffice%2Bdesk%252Caps%252C79%26sr%3D8-1-spons%26psc%3D1
ViewSonic VX3268-2KPC-MHD 32 Inch 1440p Curved 144Hz 1ms Gaming Monitor with FreeSync Premium Eye Care HDMI and DP,$359.99,4.3 out of 5 stars,"1,007",https://www.amazon.ca/sspa/click?ie=UTF8&spc=MTozMjA5NzYxMzQyNjg4NTIyOjE2NjEwMDg3ODg6c3BfYXRmOjIwMDAzNjk3NDAxMDc5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&url=%2FViewSonic-VX3268-2KPC-MHD-Monitor-FreeSync-Premium%2Fdp%2FB08D5H24N8%2Fref%3Dsr_1_2_sspa%3Fcrid%3DKQWQ1T01TXQ2%26keywords%3Dultrawide%2Bmonitor%26qid%3D1661008788%26sprefix%3Doffice%2Bdesk%252Caps%252C79%26sr%3D8-2-spons%26psc%3D1
"ViewSonic Elite XG320U 32 Inch 4K UHD 1ms 150Hz Gaming Monitor with FreeSync Premium Pro, HDR 600, HDMI, DisplayPort, USB, and Advanced Ergonomics for Esports","$1,255.53",4.5 out of 5 stars,219,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MTozMjA5NzYxMzQyNjg4NTIyOjE2NjEwMDg3ODg6c3BfYXRmOjIwMDAzNjk2ODA4NDk5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&url=%2FViewSonic-XG320U-FreeSync-DisplayPort-Ergonomics%2Fdp%2FB094RHCTG7%2Fref%3Dsr_1_3_sspa%3Fcrid%3DKQWQ1T01TXQ2%26keywords%3Dultrawide%2Bmonitor%26qid%3D1661008788%26sprefix%3Doffice%2Bdesk%252Caps%252C79%26sr%3D8-3-spons%26psc%3D1
"ViewSonic VX2768-2KP-MHD 27 Inch Frameless WQHD 1440p 144Hz 1ms IPS Gaming Monitor with FreeSync Premium, Eye Care, HDMI and DisplayPort",$275.18,4.4 out of 5 stars,"1,377",https://www.amazon.ca/sspa/click?ie=UTF8&spc=MTozMjA5NzYxMzQyNjg4NTIyOjE2NjEwMDg3ODg6c3BfYXRmOjIwMDAzNjk3NDAxMDA5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&url=%2FViewSonic-VX2768-2KP-MHD-Frameless-FreeSync-DisplayPort%2Fdp%2FB08ND5PHND%2Fref%3Dsr_1_4_sspa%3Fcrid%3DKQWQ1T01TXQ2%26keywords%3Dultrawide%2Bmonitor%26qid%3D1661008788%26sprefix%3Doffice%2Bdesk%252Caps%252C79%26sr%3D8-4-spons%26psc%3D1
"LG UltraWide 29WP500-B 29 Inch Full HD 5ms 75Hz Monitor with IPS Display and AMD FreeSync, Black",$281.46,4.6 out of 5 stars,69,https://www.amazon.ca/LG-29WP500-B-UltraWide-Monitor-FreeSync/dp/B092RBXXPT/ref=sr_1_5?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008788&sprefix=office+desk%2Caps%2C79&sr=8-5
"ViewSonic VA3456-MHDJ 34 Inch 21:9 UltraWide WQHD 1440p IPS Monitor with Ultra-Thin Bezels, Ergonomics Design, HDMI, and DisplayPort Inputs for Home and Office",$457.99,4.5 out of 5 stars,"1,140",https://www.amazon.ca/ViewSonic-VA3456-MHDJ-Inch-Ergonomics-DisplayPort/dp/B08TKGWGCW/ref=sr_1_6?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008788&sprefix=office+desk%2Caps%2C79&sr=8-6
"HUAWEI MateView GT 34'' Ultrawide Curved Gaming Monitor, 165Hz, 21:9 WQHD 3440 x 1440, 3K+, 1500R, Dual 5W Speaker SoundBar, Touch Volume Control, 360° Dual Mics, USB-C, HDMI, DP, Black",$598.99,4.4 out of 5 stars,45,https://www.amazon.ca/HUAWEI-MateView-Ultrawide-Curved-Monitor/dp/B09PQ75LYY/ref=sr_1_7?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008788&sprefix=office+desk%2Caps%2C79&sr=8-7
"Sceptre Curved 30"" 21:9 Gaming LED Monitor 2560x1080p UltraWide Ultra Slim HDMI DisplayPort Up to 85Hz MPRT 1ms FPS-RTS Build-in Speakers, Machine Blue (C305W-2560UN)",$388.29,4.5 out of 5 stars,"4,382",https://www.amazon.ca/Sceptre-30-Inch-C305W-2560UN-DisplayPort-Build/dp/B07XZNXWGS/ref=sr_1_8?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008788&sprefix=office+desk%2Caps%2C79&sr=8-8
"LG 34WN780-B UltraWide Monitor 34"" 21:9 QHD (3440 x 1440) IPS Display, HDR10, AMD FreeSync, 3-Side Virtually Borderless Design, Ergo Stand - Black",$700.14,4.2 out of 5 stars,"3,422",https://www.amazon.ca/LG-34WN780-B-Inch-UltraWide-Borderless/dp/B08HR3TM4Z/ref=sr_1_9?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008788&sprefix=office+desk%2Caps%2C79&sr=8-9
"LG UltraWide 34WP500-B 34 Inch Full HD 5ms 75Hz IPS Wide Monitor, AMD FreeSync, Black",$338.36,4.3 out of 5 stars,50,https://www.amazon.ca/LG-UltraWide-34WP500-B-Monitor-FreeSync/dp/B092RFGG5T/ref=sr_1_10?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008788&sprefix=office+desk%2Caps%2C79&sr=8-10
"ASUS 34” Ultrawide HDR Gaming Monitor (VP349CGL) - 21:9 UWQHD (3440 x 1440), IPS, 100Hz, 1ms, USB-C w/Power Delivery, FreeSync, Eye Care Plus, VESA Mountable, HDMI, DisplayPort, Height Adjustable",$588.37,4.7 out of 5 stars,9,https://www.amazon.ca/ASUS-Ultrawide-Gaming-Monitor-VP349CGL/dp/B09G94PTZR/ref=sr_1_11?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008788&sprefix=office+desk%2Caps%2C79&sr=8-11
"ASUS 29” 1080P Ultrawide HDR Monitor (VP299CL) - 21:9 (2560 x 1080), IPS, 75Hz, 1ms, USB-C w/ 15W Power Delivery, FreeSync, Eye Care Plus, HDR-10, VESA Mountable, HDMI, DisplayPort, Height Adjustable",$349.99,4.5 out of 5 stars,35,https://www.amazon.ca/ASUS-1080P-Ultrawide-Monitor-VP299CL/dp/B09FNTYQ3Q/ref=sr_1_12?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008788&sprefix=office+desk%2Caps%2C79&sr=8-12
"LG UltraWide 34WN750-B 34'' UltraWide QHD (3440 x 1440) IPS Monitor, Black",$674.99,4.5 out of 5 stars,407,https://www.amazon.ca/LG-UltraWide-34WN750-B-Monitor-Black/dp/B08BCR1SJS/ref=sr_1_13?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008788&sprefix=office+desk%2Caps%2C79&sr=8-13
"Samsung LS34J552WQNXZA 34"" Ultrawide 75Hz WQHD 4MS Freesync Monitor",$499.99,4.2 out of 5 stars,"1,818",https://www.amazon.ca/Samsung-LS34J552WQNXZA-75Hz-WQHD-Monitor/dp/B07N8NCHJF/ref=sr_1_14?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008788&sprefix=office+desk%2Caps%2C79&sr=8-14
LG 34WL60TM-B 34 Inch 21:9 UltraWide 1080p Full HD IPS Monitor (Renewed),$363.91,4.4 out of 5 stars,64,https://www.amazon.ca/LG-34WL60TM-B-34-Inch-UltraWide/dp/B084G7ZDGD/ref=sr_1_15?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008788&sprefix=office+desk%2Caps%2C79&sr=8-15
"LG UltraWide 34WP65G-B 34 Inch Full HD 5ms 75Hz Monitor, USB Type C, AMD Freesync, Black",$382.73,4.6 out of 5 stars,151,https://www.amazon.ca/LG-UltraWide-34WP65G-B-DisplayHDR-Adjustable/dp/B08RJ1BFJR/ref=sr_1_16?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008788&sprefix=office+desk%2Caps%2C79&sr=8-16
"LG Ultragear 34GL750 Gaming Monitor with 34 Inch 21:9 Wide Full HD 1ms 144Hz Curved IPS Display, AMD FreeSync, Black",$473.98,4.4 out of 5 stars,"1,901",https://www.amazon.ca/LG-34GL750-inch-21-Ultragear/dp/B07R5R9VR9/ref=sr_1_17?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008788&sprefix=office+desk%2Caps%2C79&sr=8-17
"LG 34WN80C-B UltraWide Monitor 34” 21:9 Curved WQHD (3440 x 1440) IPS Display, USB Type-C (60W PD), sRGB 99% Color Gamut, 3-Side Virtually Borderless Design, Tilt/Height Adjustable Stand - Black",$699.99,4.5 out of 5 stars,"3,318",https://www.amazon.ca/LG-34WN80C-B-34-Inch-Led-Lit-14700510/dp/B07YGZ7C1K/ref=sr_1_18?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008788&sprefix=office+desk%2Caps%2C79&sr=8-18
"MSI Optix MAG342CQR 1500R Curvature 21:9 Aspect Ratio Narrow Bezel 1ms 3440 x 1440 (UWQHD) 144Hz Refresh Rate Tilt/Swivel/Height/Pivot Adjustment 34"" AMD Freesync Gaming Curved Monitor",$579.99,4.4 out of 5 stars,341,https://www.amazon.ca/MSI-Optix-MAG342CQR-Non-Glare-FreeSync/dp/B08S8W3MMM/ref=sr_1_19?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008788&sprefix=office+desk%2Caps%2C79&sr=8-19
"ASUS TUF Gaming VG34VQL1B 34? Curved HDR Monitor, WQHD (3440x1440), 165Hz, 1ms, Extreme Low Motion Blur, FreeSync Premium, Eye Care, DisplayPort HDMI USB, Height Adjustable, DisplayHDR 400, Black",$649.98,4.5 out of 5 stars,512,https://www.amazon.ca/Asus-VG34VQL1B/dp/B08LCMYT54/ref=sr_1_20?crid=KQWQ1T01TXQ2&keywords=ultrawide+monitor&qid=1661008788&sprefix=office+desk%2Caps%2C79&sr=8-20
"ViewSonic Elite XG270QG 27"" 1ms 1440p 144hz (165Hz OC) GSYNC Gaming Monitor with IPS Nano Color Elite Design Enhancements and Advanced Ergonomics for Esports",$711.27,4.5 out of 5 stars,585,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MTozMjA5NzYxMzQyNjg4NTIyOjE2NjEwMDg3ODg6c3BfbXRmOjIwMDAzNjk2ODA4NTM5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FViewSonic-XG270QG-Enhancements-Advanced-Ergonomics%2Fdp%2FB07VP9GS1Q%2Fref%3Dsr_1_21_sspa%3Fcrid%3DKQWQ1T01TXQ2%26keywords%3Dultrawide%2Bmonitor%26qid%3D1661008788%26sprefix%3Doffice%2Bdesk%252Caps%252C79%26sr%3D8-21-spons%26psc%3D1
